transp_Bizr_Id,vehc_Id,vehc_Lcns_No,actual_vehc_Lcns_No,depot_Id,Seat,Stand,Deck,body_Bus_No,top_Up_Thold,alert_Thold,max_Quota_Etm,use_Yn
110100001,11088,WPN4992,WPN4992,SA6,0,0,Single,,2000,100,3500,Y
110100001,11089,WPP632,WPP632,SA6,0,0,Single,,2000,100,3500,Y
110100001,11090,WPP684,WPP684,SA6,0,0,Single,,2000,100,3500,Y
110100001,11124,WUT8497,WUT8497,SA6,30,34,Single,S202,2000,100,3500,Y
110100001,11125,WUT8493,WUT8493,SA6,30,34,Single,S203,2000,100,3500,Y
110100001,11126,WUT8487,WUT8487,SA6,30,34,Single,S206,2000,100,3500,Y
110100001,11127,WUT5997,WUT5997,SA6,0,0,Single,S207,2000,100,3500,Y
110100001,11128,WUT8501,WUT8501,SA6,30,34,Single,S208,2000,100,3500,Y
110100001,11129,WUT8479,WUT8479,SA6,30,34,Single,S209,2000,100,3500,Y
110100001,11131,WUU6042,WUU6042,SA6,30,34,Single,S211,2000,100,3500,Y
110100001,11133,WUW4149,WUW4149,SA6,30,34,Single,S218,2000,100,3500,Y
110100001,11139,WUW4140,WUW4140,SA6,30,34,Single,S220,2000,100,3500,Y
110100001,11140,WUW4133,WUW4133,SA6,30,34,Single,S222,2000,100,3500,Y
110100001,11142,WUW4148,WUW4148,SA6,30,34,Single,S224,2000,100,3500,Y
110100001,11145,WUW9720,WUW9720,SA6,30,34,Single,S227,2000,100,3500,Y
110100001,11147,WUW9721,WUW9721,SA6,30,34,Single,S216,2000,100,3500,Y
110100001,11148,WUT8490,WUT8490,SA6,#N/A,#N/A,#N/A,S205,2000,100,3500,Y
110100001,11149,WUY4052,WUY4052,SA6,30,34,Single,S235,2000,100,3500,Y
110100001,11150,WUY4078,WUY4078,SA6,30,34,Single,S236,2000,100,3500,Y
110100001,11151,WUY4084,WUY4084,SA6,30,34,Single,S232,2000,100,3500,Y
110100001,11152,WUY4091,WUY4091,SA6,30,34,Single,S233,2000,100,3500,Y
110100001,11154,WUY4101,WUY4101,SA6,30,34,Single,S230,2000,100,3500,Y
110100001,11155,WUY4954,WUY4954,SA6,30,34,Single,S246,2000,100,3500,Y
110100001,11157,WUY4963,WUY4963,SA6,30,34,Single,S239,2000,100,3500,Y
110100001,11159,WUY4968,WUY4968,SA6,30,34,Single,S241,2000,100,3500,Y
110100001,11201,WVA3045,WVA3045,SA6,30,34,Single,SCA,2000,100,3500,Y
110100001,11202,WVA2948,WVA2948,SA6,30,34,Single,,2000,100,3500,Y
110100001,11204,WVA3152,WVA3152,SA6,30,34,Single,,2000,100,3500,Y
110100001,11208,WVA3032,WVA3032,SA6,30,34,Single,,2000,100,3500,Y
110100001,11209,WVA2965,WVA2965,SA6,30,34,Single,,2000,100,3500,Y
110100001,11210,WVA2986,WVA2986,SA6,30,34,Single,,2000,100,3500,Y
110100001,11211,WVA2966,WVA2966,SA6,30,34,Single,,2000,100,3500,Y
110100001,11212,WVA3021,WVA3021,SA6,30,34,Single,,2000,100,3500,Y
110100001,11213,WVA2977,WVA2977,SA6,30,34,Single,ASJ,2000,100,3500,Y
110100001,11245,WVB6891,WVB6891,SA6,30,34,Single,L,2000,100,3500,Y
110100001,11246,WVB6987,WVB6987,SA6,30,34,Single,L,2000,100,3500,Y
110100001,11261,WVB7129,WVB7129,SA6,30,34,Single,S,2000,100,3500,Y
110100001,11265,WVB6824,WVB6824,SA6,30,34,Single,S,2000,100,3500,Y
110100001,11267,WVC6461,WVC6461,SA6,30,34,Single,S,2000,100,3500,Y
110100001,11268,WVC1680,WVC1680,SA6,30,34,Single,S,2000,100,3500,Y
110100001,11271,WVD3251,WVD3251,SA6,30,34,Single,S,2000,100,3500,Y
110100001,11272,WVB6840,WVB6840,SA6,30,34,Single,S,2000,100,3500,Y
110100001,11296,WQB704,WQB704,SA6,0,0,Single,MB,2000,100,3500,Y
110100001,11297,WVC7345,WVC7345,SA6,0,0,Single,SC,2000,100,3500,Y
110100001,11300,WVD3246,WVD3246,SA6,30,34,Single,SC,2000,100,3500,Y
110100001,11301,WVD2187,WVD2187,SA6,30,34,Single,S279,2000,100,3500,Y
110100001,11302,WVD2380,WVD2380,SA6,30,34,Single,SC,2000,100,3500,Y
110100001,11303,WVD2353,WVD2353,SA6,30,34,Single,SC,2000,100,3500,Y
110100001,11304,WVD3307,WVD3307,SA6,30,34,Single,SC,2000,100,3500,Y
110100001,11305,WVD3294,WVD3294,SA6,30,34,Single,SC,2000,100,3500,Y
110100001,11306,WVD3298,WVD3298,SA6,30,34,Single,SC,2000,100,3500,Y
110100001,11309,WVD4058,WVD4058,SA6,30,34,Single,SC,2000,100,3500,Y
110100001,11311,WVD4166,WVD4166,SA6,30,34,Single,SC,2000,100,3500,Y
110100001,11312,WVD4738,WVD4738,SA6,30,34,Single,SC,2000,100,3500,Y
110100001,11313,WVD4700,WVD4700,SA6,30,34,Single,SC,2000,100,3500,Y
110100001,11372,WVD4789,WVD4789,SA6,30,34,Single,S293,2000,100,3500,Y
110100001,11374,WVF1352,WVF1352,SA6,30,34,Single,SA6,2000,100,3500,Y
110100001,11376,WVF5584,WVF5584,SA6,30,34,Single,SA6,2000,100,3500,Y
110100001,11377,WVG3245,WVG3245,SA6,30,34,Single,SA6,2000,100,3500,Y
110100001,11378,WVG3320,WVG3320,SA6,30,34,Single,SA6,2000,100,3500,Y
110100001,11379,WVG3324,WVG3324,SA6,30,34,Single,S319,2000,100,3500,Y
110100001,11380,WVG5323,WVG5323,SA6,30,34,Single,SA6,2000,100,3500,Y
110100001,11382,WVH6254,WVH6254,SA6,30,34,Single,SA6,2000,100,3500,Y
110100001,11383,WVH6251,WVH6251,SA6,30,34,Single,SA6,2000,100,3500,Y
110100001,11384,WVH6287,WVH6287,SA6,30,34,Single,SA6,2000,100,3500,Y
110100001,11388,WVH1277,WVH1277,SA6,30,34,Single,SCA,2000,100,3500,Y
110100001,11389,WVH1758,WVH1758,SA6,30,34,Single,SCA,2000,100,3500,Y
110100001,11392,WVG7158,WVG7158,SA6,30,34,Single,SCA,2000,100,3500,Y
110100001,11395,WVF3358,WVF3358,SA6,0,0,Single,SCA,2000,100,3500,Y
110100001,11399,WVE5806,WVE5806,SA6,30,34,Single,SCA,2000,100,3500,Y
110100001,11401,WVF1527,WVF1527,SA6,30,34,Single,SCA,2000,100,3500,Y
110100001,11403,WVF5486,WVF5486,SA6,30,34,Single,SCA,2000,100,3500,Y
110100001,11404,XBK5044,WB5044K,SA6,83,25,Double,E507,2000,100,3500,Y
110100001,11405,WVH9724,WVH9724,SA6,30,34,Single,SCA,2000,100,3500,Y
110100001,11407,XBK1098,WB1098K,SA6,83,25,Double,E507,2000,100,3500,Y
110100001,11408,WVF1541,WVF1541,SA6,30,34,Single,SCA,2000,100,3500,Y
110100001,11409,WVE5835,WVE5835,SA6,30,34,Single,SCA,2000,100,3500,Y
110100001,11412,WVE5708,WVE5708,SA6,30,34,Single,S303,2000,100,3500,Y
110100001,11414,WVF1427,WVF1427,SA6,30,34,Single,S301,2000,100,3500,Y
110100001,11416,XBL870,WB870L,SA6,36,33,Single,S730,2000,100,3500,Y
110100001,11417,WVE5821,WVE5821,SA6,30,34,Single,S302,2000,100,3500,Y
110100001,11426,WVH9592,WVH9592,SA6,30,34,Single,S346,2000,100,3500,Y
110100001,11433,WVD2086,WVD2086,SA6,30,34,Single,SA6,2000,100,3500,Y
110100001,11434,WVG3245,WVG3245,SA6,30,34,Single,SA6,2000,100,3500,Y
110100001,11435,WVH6254,WVH6254,SA6,30,34,Single,SA6,2000,100,3500,Y
110100001,11440,XBK5025,WB5025K,SA6,83,25,Double,E507,2000,100,3500,Y
110100001,11445,XBN3481,WB3481N,SA6,36,33,Single,S733,2000,100,3500,Y
110100001,11451,XBN3960,WB3960N,SA6,36,33,Single,S747,2000,100,3500,Y
110100001,11484,WVD4692,WVD4692,SA6,30,34,Single,s,2000,100,3500,Y
110100001,11526,XIQ7083,W7083Q,SA6,41,28,Single,W708,2000,100,3500,Y
110100001,11527,XIQ7169,W7169Q,SA6,41,28,Single,W716,2000,100,3500,Y
110100001,11529,XIQ8053,W8053Q,SA6,41,28,Single,W805,2000,100,3500,Y
110100001,11532,XIQ9762,W9762Q,SA6,41,28,Single,W976,2000,100,3500,Y
110100001,11540,WVH6414,WVH6414,SA6,30,34,Single,S341,2000,100,3500,Y
110100001,11545,WPF7114,WPF7114,SA6,0,0,Single,SA6,2000,100,3500,Y
110100001,11546,WFU4972,WFU4972,SA6,0,0,Single,SA6,2000,100,3500,Y
110100001,11547,WFL4133,WFL4133,SA6,0,0,Single,SA6,2000,100,3500,Y
110100001,11548,WFU5464,WFU5464,SA6,0,0,Single,SA6,2000,100,3500,Y
110100001,11549,WFW1808,WFW1808,SA6,0,0,Single,SA6,2000,100,3500,Y
110100001,11550,WEK9604,WEK9604,SA6,0,0,Single,SA6,2000,100,3500,Y
110100001,11551,WPL7959,WPL7959,SA6,0,0,Single,SA6,2000,100,3500,Y
110100001,11567,XBN3406,WB3406N,SA6,36,33,Single,S748,2000,100,3500,Y
110100001,11574,XBQ2592,WB2592Q,SA6,36,33,Single,S741,2000,100,3500,Y
110100001,11640,XIQ7442,W7442Q,SA6,41,28,Single,W744,2000,100,3500,Y
110100001,11641,XIR3354,W3354R,SA6,41,28,Single,W335,2000,100,3500,Y
110100001,11643,XIR3372,W3372R,SA6,41,28,Single,W337,2000,100,3500,Y
110100001,11645,XIS1048,W1048S,SA6,41,28,Single,W104,2000,100,3500,Y
110100001,11646,XIR5331,W5331R,SA6,41,28,Single,W533,2000,100,3500,Y
110100001,11762,XIT7743,W7743T,SA6,41,28,Single,W774,2000,100,3500,Y
110100001,11764,XIT6071,W6071T,SA6,41,28,Single,W607,2000,100,3500,Y
110100001,11768,XIS8975,W8975S,SA6,41,28,Single,W897,2000,100,3500,Y
110100001,11770,XIT2758,W2758T,SA6,41,28,Single,W275,2000,100,3500,Y
110100001,11771,XIV5164,W5164V,SA6,41,28,Single,W516,2000,100,3500,Y
110100001,11772,XIW4948,W4948W,SA6,41,28,Single,W494,2000,100,3500,Y
110100001,11774,XIT6961,W6961T,SA6,41,28,Single,W696,2000,100,3500,Y
110100001,11779,XIV4700,W4700V,SA6,41,28,Single,W470,2000,100,3500,Y
110100001,11782,XIV4677,W4677V,SA6,41,28,Single,S528,2000,100,3500,Y
110100001,11785,XIV5174,W5174V,SA6,41,28,Single,S534,2000,100,3500,Y
110100001,11789,XAG1675,WA1675G,SA6,41,28,Single,S587,2000,100,3500,Y
110100001,11790,XAG1349,WA1349G,SA6,41,28,Single,S589,2000,100,3500,Y
110100001,11794,XAL3262,WA3262L,SA6,36,33,Single,S592,2000,100,3500,Y
110100001,11795,XAN6739,WA6739N,SA6,36,33,Single,S593,2000,100,3500,Y
110100001,11796,XAL3244,WA3244L,SA6,36,33,Single,S594,2000,100,3500,Y
110100001,11797,XAM4539,WA4539M,SA6,36,33,Single,S595,2000,100,3500,Y
110100001,11798,XAM2947,WA2947M,SA6,36,33,Single,S596,2000,100,3500,Y
110100001,11799,XAM3714,WA3714M,SA6,36,33,Single,S597,2000,100,3500,Y
110100001,11800,XAM2849,WA2849M,SA6,36,33,Single,S598,2000,100,3500,Y
110100001,11801,XAM2721,WA2721M,SA6,36,33,Single,S599,2000,100,3500,Y
110100001,11802,XAM2691,WA2691M,SA6,36,33,Single,S600,2000,100,3500,Y
110100001,11803,XAM7449,WA7449M,SA6,36,33,Single,S601,2000,100,3500,Y
110100001,11804,XAM7197,WA7197M,SA6,36,33,Single,S603,2000,100,3500,Y
110100001,11805,XAM7097,WA7097M,SA6,36,33,Single,S604,2000,100,3500,Y
110100001,11809,XAN3697,WA3697N,SA6,36,33,Single,S602,2000,100,3500,Y
110100001,11810,XAM7507,WA7507M,SA6,36,33,Single,S608,2000,100,3500,Y
110100001,11811,XAM9478,WA9478M,SA6,36,33,Single,S609,2000,100,3500,Y
110100001,11812,XAM9453,WA9453M,SA6,36,33,Single,S610,2000,100,3500,Y
110100001,11813,XAN3578,WA3578N,SA6,36,33,Single,S611,2000,100,3500,Y
110100001,11814,XBB7413,WB7413B,SA6,36,33,Single,S612,2000,100,3500,Y
110100001,11819,XBB3185,WB3185B,SA6,36,33,Single,S687,2000,100,3500,Y
110100001,11821,XBC4066,WB4066C,SA6,36,33,Single,S689,2000,100,3500,Y
110100001,11822,XBB7809,WB7809B,SA6,36,33,Single,S692,2000,100,3500,Y
110100001,11825,XBD9341,WB9341D,SA6,36,33,Single,S693,2000,100,3500,Y
110100001,11828,XBE4416,WB4416E,SA6,36,33,Single,S694,2000,100,3500,Y
110100001,11829,XBE4389,WB4389E,SA6,36,33,Single,S697,2000,100,3500,Y
110100001,11830,XBE4377,WB4377E,SA6,36,33,Single,S698,2000,100,3500,Y
110100001,11835,XBH5493,WB5493H,SA6,36,33,Single,S705,2000,100,3500,Y
110100001,11843,XBH5651,WB5651H,SA6,36,33,Single,S711,2000,100,3500,Y
110100001,11851,XBK3671,WB3671K,SA6,36,33,Single,S719,2000,100,3500,Y
110100001,11868,XBH5886,WB5886H,SA6,83,25,Double,E507,2000,100,3500,Y
110100001,11872,XBK1397,WB1397K,SA6,29,30,Single,E211,2000,100,3500,Y
110100001,11873,XBK5029,WB5029K,SA6,29,30,Single,E211,2000,100,3500,Y
110100001,11903,XBT2749,WB2749T,SA6,36,33,Single,S778,2000,100,3500,Y
110100001,11904,XBT3240,WB3240T,SA6,36,33,Single,S779,2000,100,3500,Y
110100001,11907,XBT2480,WB2480T,SA6,36,33,Single,S780,2000,100,3500,Y
110100001,12133,CDH8332,CDH8332,SA6,25,40,Single,C332,0,0,0,Y
110100001,12134,CDH8296,CDH8296,SA6,25,40,Single,C296,0,0,0,Y
110100001,12135,CDH7756,CDH7756,SA6,25,40,Single,C756,0,0,0,Y
110100001,12136,CDH2336,CDH2336,SA6,25,40,Single,C336,0,0,0,Y
110100001,12137,CDH2346,CDH2346,SA6,25,40,Single,C346,0,0,0,Y
110100001,12143,WSW547,WSW547,SA6,11,0,Single,W547,0,0,0,Y
110100001,12144,WYG6428,WYG6428,SA6,11,0,Single,W428,0,0,0,Y
110100001,12157,VFH8560,VFH8560,SA6,84,26,Double,V560,0,0,0,Y
110100001,12158,VFH8704,VFH8704,SA6,84,26,Double,V704,0,0,0,Y
110100001,12159,VFJ376,VFJ376,SA6,84,26,Double,V376,0,0,0,Y
110100001,12160,VFJ4927,VFJ4927,SA6,84,26,Double,V927,0,0,0,Y
110100001,12161,VFJ8463,VFJ8463,SA6,84,26,Double,V463,0,0,0,Y
110100001,12168,CDH2348,CDH2348,SA6,25,40,Single,C348,0,0,0,Y
110100001,12169,CDH7532,CDH7532,SA6,25,40,Single,C532,0,0,0,Y
110100001,12170,CDH7752,CDH7752,SA6,25,40,Single,C752,0,0,0,Y
110100001,12211,CDD1425,CDD1425,SA6,25,40,Single,C425,0,0,0,Y
110100001,12212,CDH7751,CDH7751,SA6,25,40,Single,C751,0,0,0,Y
110100001,12213,CDD1422,CDD1422,SA6,25,40,Single,C422,0,0,0,Y
110100001,12214,CDH5961,CDH5961,SA6,25,40,Single,C961,0,0,0,Y
110100001,12223,CDH5967,CDH5967,SA6,25,40,Single,C967,0,0,0,Y
110100001,1692,XCM1692,WC1692M,SA6,29,30,Single,E200,2000,100,3500,Y
110100001,2139,XCN2139,WC2139N,SA6,29,30,Single,E200,2000,100,3500,Y
110100001,2145,XCN2145,WC2145N,SA6,29,30,Single,E200,2000,100,3500,Y
110100001,3844,XCG3844,WC3844G,SA6,29,30,Single,ADL,2000,100,3500,Y
110100001,3852,XCG3852,WC3852G,SA6,29,30,Single,ADL,2000,100,3500,Y
110100001,4013,XCG4013,WC4013G,SA6,29,30,Single,ADL,2000,100,3500,Y
110100001,4108,BNG4108,BNG4108,SA6,27,40,Single,ADL,2000,100,3500,Y
110100001,4109,BNG4109,BNG4109,SA6,27,40,Single,ADL,2000,100,3500,Y
110100001,4110,BNG4110,BNG4110,SA6,27,40,Single,ADL,2000,100,3500,Y
110100001,4250,XCF4250,WC4250F,SA6,29,30,Single,ADL,2000,100,3500,Y
110100001,4490,XCH4490,WC4490H,SA6,83,25,Double,ADL,2000,100,3500,Y
110100001,4981,XCB4981,WC4981B,SA6,83,25,Double,E507,2000,100,3500,Y
110100001,5319,XCA5319,WC5319A,SA6,83,25,Double,E507,2000,100,3500,Y
110100001,7081,XCH7081,WC7081H,SA6,29,30,Single,ADL,2000,100,3500,Y
110100001,724,XCF724,WC724F,SA6,83,25,Double,ADL,2000,100,3500,Y
110100001,7250,XCF7250,WC7250F,SA6,29,30,Single,ADL,2000,100,3500,Y
110100001,7259,XCF7259,WC7259F,SA6,29,30,Single,ADL,2000,100,3500,Y
110100001,C4436,XCC4436,WC4436C,SA6,29,30,Single,E200,2000,100,3500,Y
110100001,C8427,XCC8427,WC8427C,SA6,29,30,Single,E200,2000,100,3500,Y
110100001,F4206,XCF4206,WC4206F,SA6,29,30,Single,ADL,2000,100,3500,Y
110100001,SD29,XBV7005,WB7005V,SA6,29,30,Single,SD29,2000,100,3500,Y
110100001,X1079,XCA1079,WC1079A,SA6,29,30,Single,EG3,2000,100,3500,Y
110100001,XBP37,XBP3762,WB3762P,SA6,83,25,Double,XBP3,2000,100,3500,Y
110100001,XBQ82,XBQ8297,WB8297Q,SA6,29,30,Single,XBQ8,2000,100,3500,Y
110100001,XBS46,XBS4630,WB4630S,SA6,29,30,Single,XBS4,2000,100,3500,Y
110100001,XBU0,PMQ3578,PMQ3578,SA6,29,30,Single,ADL,2000,100,3500,Y
110100001,XBU54,XBU5403,WB5403U,SA6,29,30,Single,XBU5,2000,100,3500,Y
110100001,XBU56,XBU5648,WB5648U,SA6,29,30,Single,XBU5,2000,100,3500,Y
110100001,XBX53,XBX5366,WB5366X,SA6,29,30,Single,XBX5,2000,100,3500,Y
110100001,XBX54,XBX5418,WB5418X,SA6,29,30,Single,XBX5,2000,100,3500,Y
110100001,XCA,PMQ4578,PMQ4578,SA6,29,30,Single,ADL,2000,100,3500,Y
110100001,XCA1,XCA1026,WC1026A,SA6,29,30,Single,XCA1,2000,100,3500,Y
110100001,XCA10,XCA1083,WC1083A,SA6,29,30,Single,XCA1,2000,100,3500,Y
110100001,XCB49,XCB4980,WC4980B,SA6,29,30,Single,XCB4,2000,100,3500,Y
110100001,XCC44,XCC4439,WC4439C,SA6,29,30,Single,XCC4,2000,100,3500,Y
110100001,10017,XBS4485,WB4485S,BLK,83,25,Double,E500,2000,100,3500,Y
110100001,10121,WQA5704,WQA5704,BLK,39,20,Single,M083,2000,100,3500,Y
110100001,10122,WQA5709,WQA5709,BLK,39,20,Single,M238,2000,100,3500,Y
110100001,10124,WQA681,WQA681,BLK,39,20,Single,M079,2000,100,3500,Y
110100001,10149,WQB3483,WQB3483,BLK,39,20,Single,M305,2000,100,3500,Y
110100001,10160,WQC702,WQC702,BLK,39,20,Single,SL2,2000,100,3500,Y
110100001,10163,WQE2143,WQE2143,BLK,#N/A,#N/A,#N/A,M306,2000,100,3500,Y
110100001,10253,WPP7092,WPP7092,BLK,0,0,Single,WPP7,2000,100,3500,Y
110100001,10255,WPQ1603,WPQ1603,BLK,0,0,Single,Q,2000,100,3500,Y
110100001,10256,WPQ1614,WPQ1614,BLK,0,0,Single,WPQ1,2000,100,3500,Y
110100001,10257,WPQ1619,WPQ1619,BLK,0,0,Single,WPQ1,2000,100,3500,Y
110100001,10258,WPQ1622,WPQ1622,BLK,0,0,Single,WPQ1,2000,100,3500,Y
110100001,10259,WPQ1635,WPQ1635,BLK,0,0,Single,WPQ1,2000,100,3500,Y
110100001,10260,WPQ1637,WPQ1637,BLK,0,0,Single,WPQ1,2000,100,3500,Y
110100001,10261,WPQ1641,WPQ1641,BLK,0,0,Single,MA4,2000,100,3500,Y
110100001,10262,WPQ1652,WPQ1652,BLK,0,0,Single,Q,2000,100,3500,Y
110100001,10263,WPQ1656,WPQ1656,BLK,0,0,Single,WPQ1,2000,100,3500,Y
110100001,10264,WPQ1780,WPQ1780,BLK,0,0,Single,L034,2000,100,3500,Y
110100001,10265,WPQ1781,WPQ1781,BLK,0,0,Single,Q,2000,100,3500,Y
110100001,10266,WPQ1795,WPQ1795,BLK,0,0,Single,WPQ1,2000,100,3500,Y
110100001,10268,WPQ1807,WPQ1807,BLK,0,0,Single,WPQ1,2000,100,3500,Y
110100001,10269,WPQ1814,WPQ1814,BLK,0,0,Single,TM3,2000,100,3500,Y
110100001,10270,WPQ1815,WPQ1815,BLK,0,0,Single,WPQ1,2000,100,3500,Y
110100001,10271,WPQ1820,WPQ1820,BLK,0,0,Single,OK5,2000,100,3500,Y
110100001,10272,WPQ1824,WPQ1824,BLK,0,0,Single,WPQ1,2000,100,3500,Y
110100001,10273,WPQ1830,WPQ1830,BLK,0,0,Single,a,2000,100,3500,Y
110100001,10274,WPQ2216,WPQ2216,BLK,0,0,Single,DCO,2000,100,3500,Y
110100001,10275,WPQ8463,WPQ8463,BLK,0,0,Single,CHR,2000,100,3500,Y
110100001,10276,WPQ8474,WPQ8474,BLK,0,0,Single,WPQ8,2000,100,3500,Y
110100001,10277,WPR4112,WPR4112,BLK,0,0,Single,WPR4,2000,100,3500,Y
110100001,10278,WPR4123,WPR4123,BLK,0,0,Single,WPR4,2000,100,3500,Y
110100001,10279,WPR4432,WPR4432,BLK,0,0,Single,t,2000,100,3500,Y
110100001,10280,WPR4436,WPR4436,BLK,0,0,Single,WPR4,2000,100,3500,Y
110100001,10281,WPR5650,WPR5650,BLK,0,0,Single,tm,2000,100,3500,Y
110100001,10282,WPR5683,WPR5683,BLK,0,0,Single,WPR5,2000,100,3500,Y
110100001,10283,WPR5794,WPR5794,BLK,0,0,Single,WPR5,2000,100,3500,Y
110100001,10284,WPR5801,WPR5801,BLK,0,0,Single,WPR5,2000,100,3500,Y
110100001,10285,WPR5871,WPR5871,BLK,0,0,Single,WPR5,2000,100,3500,Y
110100001,10286,WPR6523,WPR6523,BLK,0,0,Single,WPR6,2000,100,3500,Y
110100001,10287,WPR6532,WPR6532,BLK,0,0,Single,WPR6,2000,100,3500,Y
110100001,10288,WPR6643,WPR6643,BLK,0,0,Single,WPR6,2000,100,3500,Y
110100001,10289,WPR6679,WPR6679,BLK,0,0,Single,WPR6,2000,100,3500,Y
110100001,10290,WPR7093,WPR7093,BLK,0,0,Single,TM3,2000,100,3500,Y
110100001,10291,WPR7106,WPR7106,BLK,0,0,Single,WPR7,2000,100,3500,Y
110100001,10292,WPR7124,WPR7124,BLK,0,0,Single,Q,2000,100,3500,Y
110100001,10293,WPS1791,WPS1791,BLK,0,0,Single,Q,2000,100,3500,Y
110100001,10294,WPS1794,WPS1794,BLK,0,0,Single,WPS1,2000,100,3500,Y
110100001,10295,WPS1826,WPS1826,BLK,0,0,Single,WPS1,2000,100,3500,Y
110100001,10296,WPS1827,WPS1827,BLK,0,0,Single,WPS1,2000,100,3500,Y
110100001,10297,WPS1976,WPS1976,BLK,0,0,Single,WPS1,2000,100,3500,Y
110100001,10298,WPS1982,WPS1982,BLK,0,0,Single,MA4,2000,100,3500,Y
110100001,10299,WPS2004,WPS2004,BLK,0,0,Single,WPS2,2000,100,3500,Y
110100001,10300,WPT3217,WPT3217,BLK,0,0,Single,WPT3,2000,100,3500,Y
110100001,10303,WPA8274,WPA8274,BLK,37,25,Single,PDN,2000,100,3500,Y
110100001,10304,WPB1423,WPB1423,BLK,37,25,Single,PDN,2000,100,3500,Y
110100001,10306,WPB3187,WPB3187,BLK,37,25,Single,PDN,2000,100,3500,Y
110100001,10310,WPC3856,WPC3856,BLK,37,25,Single,p,2000,100,3500,Y
110100001,10313,WPC7465,WPC7465,BLK,37,25,Single,PD3,2000,100,3500,Y
110100001,10316,WPQ3349,WPQ3349,BLK,0,0,Single,t,2000,100,3500,Y
110100001,10328,WPQ4972,WPQ4972,BLK,0,0,Single,OK5,2000,100,3500,Y
110100001,10329,WPQ8246,WPQ8246,BLK,37,28,Single,WPQ8,2000,100,3500,Y
110100001,10333,WPQ8272,WPQ8272,BLK,0,0,Single,DONG,2000,100,3500,Y
110100001,10336,WPQ9106,WPQ9106,BLK,37,28,Single,WPQ9,2000,100,3500,Y
110100001,10343,WPR376,WPR376,BLK,37,28,Single,WPR3,2000,100,3500,Y
110100001,10346,WPR395,WPR395,BLK,0,0,Single,WPR3,2000,100,3500,Y
110100001,10347,WPR401,WPR401,BLK,0,0,Single,WPR4,2000,100,3500,Y
110100001,10350,WPR4758,WPR4758,BLK,0,0,Single,WPR4,2000,100,3500,Y
110100001,10351,WPR4760,WPR4760,BLK,0,0,Single,OK5,2000,100,3500,Y
110100001,10352,WPR4762,WPR4762,BLK,0,0,Single,WPR4,2000,100,3500,Y
110100001,10353,WPR4764,WPR4764,BLK,37,28,Single,WPR4,2000,100,3500,Y
110100001,10357,WPR4781,WPR4781,BLK,0,0,Single,WPR4,2000,100,3500,Y
110100001,10359,WPR9594,WPR9594,BLK,37,28,Single,WPR9,2000,100,3500,Y
110100001,10365,WPS1907,WPS1907,BLK,0,0,Single,OK5,2000,100,3500,Y
110100001,10367,WPS2043,WPS2043,BLK,37,28,Single,CHR,2000,100,3500,Y
110100001,10368,WPS2050,WPS2050,BLK,37,28,Single,WPS2,2000,100,3500,Y
110100001,10369,WPS2053,WPS2053,BLK,37,28,Single,WPS2,2000,100,3500,Y
110100001,10372,WPS2804,WPS2804,BLK,0,0,Single,D115,2000,100,3500,Y
110100001,10373,WPS311,WPS311,BLK,37,28,Single,WPS3,2000,100,3500,Y
110100001,10374,WPS314,WPS314,BLK,0,0,Single,WPS3,2000,100,3500,Y
110100001,10376,WPS7049,WPS7049,BLK,0,0,Single,WPS7,2000,100,3500,Y
110100001,10381,WPS843,WPS843,BLK,37,28,Single,WPS8,2000,100,3500,Y
110100001,10382,WPS8486,WPS8486,BLK,37,28,Single,WPS8,2000,100,3500,Y
110100001,10383,WPS8491,WPS8491,BLK,37,28,Single,WPS8,2000,100,3500,Y
110100001,10385,WPS869,WPS869,BLK,37,28,Single,t,2000,100,3500,Y
110100001,10386,WPT279,WPT279,BLK,0,0,Single,WPT2,2000,100,3500,Y
110100001,10388,WPT297,WPT297,BLK,37,28,Single,WPT2,2000,100,3500,Y
110100001,10389,WPT331,WPT331,BLK,0,0,Single,WPT3,2000,100,3500,Y
110100001,10390,WPT344,WPT344,BLK,0,0,Single,WPT3,2000,100,3500,Y
110100001,10447,WPV6981,WPV6981,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10448,WPW5381,WPW5381,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10449,WPW5406,WPW5406,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10450,WPW8159,WPW8159,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10451,WPX1370,WPX1370,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10452,WPX2484,WPX2484,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10453,WPX2492,WPX2492,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10454,WPX2504,WPX2504,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10522,WPV4536,WPV4536,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10523,WPV4541,WPV4541,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10524,WPV4549,WPV4549,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10525,WPV4561,WPV4561,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10526,WPV4564,WPV4564,BLK,30,25,Single,OK5,2000,100,3500,Y
110100001,10527,WPV4571,WPV4571,BLK,30,25,Single,OK5,2000,100,3500,Y
